timestep,group,group_members,MSEUr_mean,DTUr_mean,sched_members,sched_members_complete,decision,reward
1506,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4], [5, 6]]","[[2, 3], [0, 1, 4, 5, 6]]","const(G0, Q4, 75)",0.802
1507,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4], [5, 6]]","[[0, 1], [2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.799
1508,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4], [5, 6]]","[[3, 4], [0, 1, 2, 5, 6]]","const(G0, Q4, 75)",0.803
1509,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4], [5, 6]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.801
1510,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4], [5, 6]]","[[4], [0, 1, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.801
1511,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4], [5, 6]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.801
1512,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4], [5, 6]]","[[4, 5], [0, 1, 2, 3, 6]]","const(G0, Q4, 75)",0.804
1513,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1], [2, 3, 4, 5, 6]]","inc(G0, Q4, 75)",0.87
1514,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.872
1515,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4], [5, 6]]","[[4], [0, 1, 2, 3, 5, 6]]","dec(G0, Q4, 75)",0.803
1516,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[4], [0, 1, 2, 3, 5, 6]]","inc(G0, Q4, 75)",0.87
1517,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1], [2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.87
1518,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1, 3], [0, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.873
1519,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4], [5, 6]]","[[0, 1, 4], [2, 3, 5, 6]]","dec(G0, Q4, 75)",0.801
1520,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[4], [0, 1, 2, 3, 5, 6]]","inc(G0, Q4, 75)",0.87
1521,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.868
1522,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[2, 6], [0, 1, 3, 4, 5]]","const(G0, Q4, 75)",0.869
1523,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[3], [0, 1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.868
1524,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1, 3], [2, 4, 5, 6]]","const(G0, Q4, 75)",0.868
1525,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1, 3, 5], [0, 2, 4, 6]]","const(G0, Q4, 75)",0.869
1526,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[3, 6], [0, 1, 2, 4, 5]]","const(G0, Q4, 75)",0.869
1527,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1, 2], [3, 4, 5, 6]]","const(G0, Q4, 75)",0.869
1528,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[2], [0, 1, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.872
1529,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.873
1530,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[2], [0, 1, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.869
1531,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 2, 3, 4, 5], [1, 6]]","const(G0, Q4, 75)",0.872
1532,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[5, 6], [0, 1, 2, 3, 4]]","const(G0, Q4, 75)",0.871
1533,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[2], [0, 1, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.871
1534,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1, 5, 6], [0, 2, 3, 4]]","const(G0, Q4, 75)",0.869
1535,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.867
1536,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[3, 4], [0, 1, 2, 5, 6]]","const(G0, Q4, 75)",0.871
1537,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 2], [1, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.87
1538,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1, 5, 6], [0, 2, 3, 4]]","const(G0, Q4, 75)",0.871
1539,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1], [0, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.871
1540,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 2], [1, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.869
1541,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1, 3, 4, 5], [0, 2, 6]]","const(G0, Q4, 75)",0.874
1542,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1, 6], [2, 3, 4, 5]]","const(G0, Q4, 75)",0.872
1543,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0], [1, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.873
1544,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1, 2, 5], [0, 3, 4, 6]]","const(G0, Q4, 75)",0.87
1545,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1, 4], [0, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.872
1546,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1, 2], [0, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.869
1547,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[3, 6], [0, 1, 2, 4, 5]]","const(G0, Q4, 75)",0.871
1548,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 6], [1, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.874
1549,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 2, 6], [1, 3, 4, 5]]","const(G0, Q4, 75)",0.87
1550,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[3], [0, 1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.873
1551,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[5, 6], [0, 1, 2, 3, 4]]","const(G0, Q4, 75)",0.873
1552,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 4], [1, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.873
1553,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[3], [0, 1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.872
1554,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.871
1555,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 1], [2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.871
1556,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.874
1557,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 5], [6]]","[[0, 2, 5], [1, 3, 4, 6]]","const(G0, Q4, 75)",0.87
1558,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.869
1559,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.874
1560,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[3, 6], [0, 1, 2, 4, 5]]","const(G0, Q4, 75)",0.87
1561,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[4, 6], [0, 1, 2, 3, 5]]","const(G0, Q4, 75)",0.868
1562,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1], [0, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.866
1563,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[4, 5], [0, 1, 2, 3, 6]]","const(G0, Q4, 75)",0.871
1564,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1, 3], [0, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.87
1565,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.873
1566,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[4, 6], [0, 1, 2, 3, 5]]","const(G0, Q4, 75)",0.877
1567,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 4], [1, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.873
1568,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 3], [2, 4, 5, 6]]","const(G0, Q4, 75)",0.873
1569,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1, 6], [0, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.869
1570,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[4], [0, 1, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.877
1571,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 6], [5]]","[[0, 1, 4], [2, 3, 5, 6]]","const(G0, Q4, 75)",0.87
1572,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 6], [5]]","[[3, 5], [0, 1, 2, 4, 6]]","const(G0, Q4, 75)",0.869
1573,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 4, 6], [5]]","[[1, 3], [0, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.871
1574,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[1, 3, 4], [0, 5, 6]]","[[1, 3, 4], [0, 2, 5, 6]]","dec(G0, Q3, 50)",0.699
1574,1,[2],"dec(MSEUr_mean, Q2)","inc(DTUr_mean, Q4)","[[], [2]]","[[1, 3, 4], [0, 2, 5, 6]]","dec(G1, Q1, 0)",0.699
1575,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 3], [1, 4, 5, 6]]","[[0, 3], [1, 2, 4, 5, 6]]","dec(G0, Q2, 25)",0.603
1575,1,[2],"const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[], [2]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G1, Q1, 0)",0.603
1576,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 3], [0, 4, 5, 6]]","[[1, 3], [0, 2, 4, 5, 6]]","const(G0, Q2, 25)",0.618
1576,1,[2],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [2]]","[[1, 3], [0, 2, 4, 5, 6]]","const(G1, Q1, 0)",0.618
1577,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[3], [0, 1, 4, 5, 6]]","[[3], [0, 1, 2, 4, 5, 6]]","dec(G0, Q1, 25)",0.533
1577,1,[2],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [2]]","[[3], [0, 1, 2, 4, 5, 6]]","const(G1, Q1, 0)",0.533
1578,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1], [3, 4, 5, 6]]","[[0, 1], [2, 3, 4, 5, 6]]","inc(G0, Q2, 25)",0.608
1578,1,[2],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [2]]","[[0, 1], [2, 3, 4, 5, 6]]","const(G1, Q1, 0)",0.608
1579,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 3, 6], [1, 4, 5]]","[[0, 3, 6], [1, 2, 4, 5]]","inc(G0, Q3, 50)",0.677
1579,1,[2],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [2]]","[[0, 3, 6], [1, 2, 4, 5]]","const(G1, Q1, 0)",0.677
1580,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[3], [0, 1, 4, 5, 6]]","[[3], [0, 1, 2, 4, 5, 6]]","dec(G0, Q1, 25)",0.535
1580,1,[2],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [2]]","[[3], [0, 1, 2, 4, 5, 6]]","const(G1, Q1, 0)",0.535
1581,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[0, 5], [1, 2, 3, 4, 6]]","inc(G0, Q3, 50)",0.691
1581,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[0, 5], [1, 2, 3, 4, 6]]","const(G1, Q1, 0)",0.691
1582,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[3], [0, 1, 4, 5, 6]]","[[6], [0, 1, 2, 3, 4, 5]]","dec(G0, Q1, 25)",0.534
1582,1,[2],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [2]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G1, Q1, 0)",0.534
1583,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[1, 3], [0, 2, 4, 5, 6]]","inc(G0, Q3, 50)",0.689
1583,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[1, 3], [0, 2, 4, 5, 6]]","const(G1, Q1, 0)",0.689
1584,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[1, 3], [0, 2, 4, 5, 6]]","const(G0, Q3, 50)",0.693
1584,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[1, 3], [0, 2, 4, 5, 6]]","const(G1, Q1, 0)",0.693
1585,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[2, 4], [0, 1, 3, 5, 6]]","const(G0, Q3, 50)",0.689
1585,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[2, 4], [0, 1, 3, 5, 6]]","const(G1, Q1, 0)",0.689
1586,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[0, 1, 5], [2, 3, 4, 6]]","const(G0, Q3, 50)",0.684
1586,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[0, 1, 5], [2, 3, 4, 6]]","const(G1, Q1, 0)",0.684
1587,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[2], [0, 1, 3, 4, 5, 6]]","const(G0, Q3, 50)",0.687
1587,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[2], [0, 1, 3, 4, 5, 6]]","const(G1, Q1, 0)",0.687
1588,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G0, Q3, 50)",0.691
1588,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G1, Q1, 0)",0.691
1589,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[4], [0, 1, 2, 3, 5, 6]]","const(G0, Q3, 50)",0.69
1589,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[4], [0, 1, 2, 3, 5, 6]]","const(G1, Q1, 0)",0.69
1590,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G0, Q3, 50)",0.691
1590,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G1, Q1, 0)",0.691
1591,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[0, 1, 4], [2, 3, 5, 6]]","const(G0, Q3, 50)",0.694
1591,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[0, 1, 4], [2, 3, 5, 6]]","const(G1, Q1, 0)",0.694
1592,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[3, 5], [0, 1, 2, 4, 6]]","const(G0, Q3, 50)",0.689
1592,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[3, 5], [0, 1, 2, 4, 6]]","const(G1, Q1, 0)",0.689
1593,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G0, Q3, 50)",0.691
1593,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G1, Q1, 0)",0.691
1594,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[3, 4, 5], [0, 1, 2, 6]]","const(G0, Q3, 50)",0.689
1594,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[3, 4, 5], [0, 1, 2, 6]]","const(G1, Q1, 0)",0.689
1595,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[1, 3], [0, 2, 4, 5, 6]]","const(G0, Q3, 50)",0.687
1595,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[1, 3], [0, 2, 4, 5, 6]]","const(G1, Q1, 0)",0.687
1596,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[1, 6], [0, 2, 3, 4, 5]]","const(G0, Q3, 50)",0.687
1596,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[1, 6], [0, 2, 3, 4, 5]]","const(G1, Q1, 0)",0.687
1597,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[4], [0, 1, 2, 3, 5, 6]]","inc(G0, Q4, 75)",0.867
1598,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 3, 6], [4, 5]]","[[2], [0, 1, 3, 4, 5, 6]]","dec(G0, Q4, 75)",0.645
1598,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[2], []]","[[2], [0, 1, 3, 4, 5, 6]]","inc(G1, Q2, 100)",0.645
1599,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 3], [0, 4, 5, 6]]","[[1, 3], [0, 2, 4, 5, 6]]","dec(G0, Q3, 25)",0.616
1599,1,[2],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [2]]","[[1, 3], [0, 2, 4, 5, 6]]","dec(G1, Q1, 0)",0.616
1600,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [3, 5, 6]]","[[0, 4], [1, 2, 3, 5, 6]]","inc(G0, Q3, 50)",0.686
