timestep,group,group_members,MSEUr_mean,DTUr_mean,sched_members,sched_members_complete,decision,reward
1176,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5], [0]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.855
1176,1,[6],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G1, Q1, 0)",0.855
1177,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 2, 3, 4, 5], [1]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.842
1177,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G1, Q1, 0)",0.842
1178,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5], [0]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.857
1178,1,[6],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [6]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G1, Q1, 0)",0.857
1179,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 2, 3, 4, 5], [1]]","[[1, 4], [0, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.837
1179,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[1, 4], [0, 2, 3, 5, 6]]","const(G1, Q1, 0)",0.837
1180,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 2, 3, 4, 5], [1]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.837
1180,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G1, Q1, 0)",0.837
1181,0,"[0, 1, 2, 3, 4, 5, 6]","dec(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[0, 1, 2, 3, 5], [4, 6]]","[[5], [0, 1, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.807
1182,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[3, 6], [0, 1, 2, 4, 5]]","inc(G0, Q4, 75)",0.865
1183,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[5], [0, 1, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.869
1184,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[1], [0, 2, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.867
1185,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[3, 5, 6], [0, 1, 2, 4]]","const(G0, Q4, 75)",0.868
1186,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0, 2, 6], [1, 3, 4, 5]]","const(G0, Q4, 75)",0.867
1187,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[3], [0, 1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.867
1188,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.869
1189,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.874
1190,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[1, 6], [0, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.874
1191,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[5], [0, 1, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.871
1192,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[3], [0, 1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.875
1193,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[4], [0, 1, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.872
1194,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.87
1195,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[1, 2, 5], [0, 3, 4, 6]]","const(G0, Q4, 75)",0.87
1196,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0, 4], [1, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.871
1197,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0, 4], [1, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.87
1198,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0, 4, 5], [1, 2, 3, 6]]","const(G0, Q4, 75)",0.867
1199,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.866
1200,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q1)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5, 6], [0]]","[[2, 3], [0, 1, 4, 5, 6]]","const(G0, Q4, 75)",0.871
1201,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[3, 4, 5], [0, 1, 2, 6]]","const(G0, Q4, 75)",0.856
1202,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[2], [0, 1, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.864
1203,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[2], [0, 1, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.87
1204,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.87
1205,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[4], [0, 1, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.869
1206,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1, 2], [0, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.866
1207,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[3], [0, 1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.868
1208,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.865
1209,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 6], [2, 3, 4, 5]]","const(G0, Q4, 75)",0.861
1210,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 5], [2, 3, 4, 6]]","const(G0, Q4, 75)",0.865
1211,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[2, 5, 6], [0, 1, 3, 4]]","const(G0, Q4, 75)",0.872
1212,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1, 4], [0, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.87
1213,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[2, 3], [0, 1, 4, 5, 6]]","const(G0, Q4, 75)",0.869
1214,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.874
1215,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 4], [1, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.868
1216,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 4, 6], [1, 2, 3, 5]]","const(G0, Q4, 75)",0.866
1217,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[5, 6], [0, 1, 2, 3, 4]]","const(G0, Q4, 75)",0.868
1218,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.865
1219,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 2, 6], [1, 3, 4, 5]]","const(G0, Q4, 75)",0.868
1220,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[4, 5, 6], [0, 1, 2, 3]]","const(G0, Q4, 75)",0.869
1221,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 3], [2, 4, 5, 6]]","const(G0, Q4, 75)",0.876
1222,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 2], [3, 4, 5, 6]]","const(G0, Q4, 75)",0.866
1223,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1, 6], [0, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.867
1224,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G0, Q4, 75)",0.866
1225,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1, 3, 4], [0, 2, 5, 6]]","const(G0, Q4, 75)",0.861
1226,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 6], [2, 3, 4, 5]]","const(G0, Q4, 75)",0.863
1227,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[2, 3], [0, 1, 4, 5, 6]]","const(G0, Q4, 75)",0.866
1228,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[3, 6], [0, 1, 2, 4, 5]]","const(G0, Q4, 75)",0.868
1229,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[4], [0, 1, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.872
1230,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[5], [0, 1, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.872
1231,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1, 2, 4], [0, 3, 5, 6]]","const(G0, Q4, 75)",0.869
1232,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 3], [2, 4, 5, 6]]","const(G0, Q4, 75)",0.87
1233,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1, 2, 4], [0, 3, 5, 6]]","const(G0, Q4, 75)",0.867
1234,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1, 2, 5], [0, 3, 4, 6]]","const(G0, Q4, 75)",0.863
1235,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[2, 5, 6], [0, 1, 3, 4]]","const(G0, Q4, 75)",0.868
1236,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[2, 3, 4], [0, 1, 5, 6]]","const(G0, Q4, 75)",0.866
1237,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[2, 3, 4, 5], [0, 1, 6]]","const(G0, Q4, 75)",0.869
1238,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 6], [1, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.873
1239,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 3, 5, 6], [1, 2, 4]]","const(G0, Q4, 75)",0.87
1240,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1, 2], [0, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.864
1241,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[4, 6], [0, 1, 2, 3, 5]]","const(G0, Q4, 75)",0.872
1242,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[1, 3, 5, 6], [0, 2, 4]]","const(G0, Q4, 75)",0.869
1243,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 4, 6], [1, 2, 3, 5]]","const(G0, Q4, 75)",0.865
1244,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 2, 5], [1, 3, 4, 6]]","const(G0, Q4, 75)",0.863
1245,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 2, 3], [4, 5]]","[[0, 1, 2, 3], [4, 5, 6]]","dec(G0, Q3, 75)",0.772
1245,1,[6],"dec(MSEUr_mean, Q2)","inc(DTUr_mean, Q4)","[[], [6]]","[[0, 1, 2, 3], [4, 5, 6]]","const(G1, Q1, 0)",0.772
1246,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 2], [0, 3, 4, 5]]","[[1, 2], [0, 3, 4, 5, 6]]","dec(G0, Q2, 25)",0.614
1246,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[1, 2], [0, 3, 4, 5, 6]]","const(G1, Q1, 0)",0.614
1247,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[4], [0, 1, 2, 3, 5]]","[[4, 6], [0, 1, 2, 3, 5]]","dec(G0, Q1, 25)",0.542
1247,1,[6],"const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[6], []]","[[4, 6], [0, 1, 2, 3, 5]]","inc(G1, Q1, 100)",0.542
1248,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0], [1, 2, 3, 4, 5]]","[[0, 6], [1, 2, 3, 4, 5]]","const(G0, Q1, 25)",0.541
1248,1,[6],"const(MSEUr_mean, Q2)","const(DTUr_mean, Q4)","[[6], []]","[[0, 6], [1, 2, 3, 4, 5]]","const(G1, Q1, 100)",0.541
1249,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 4], [2, 3, 5]]","[[0, 1, 4], [2, 3, 5, 6]]","inc(G0, Q3, 50)",0.686
1249,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 1, 4], [2, 3, 5, 6]]","dec(G1, Q1, 0)",0.686
1250,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 2, 3, 4, 5], [1]]","[[3, 6], [0, 1, 2, 4, 5]]","inc(G0, Q4, 75)",0.836
1250,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[3, 6], [0, 1, 2, 4, 5]]","const(G1, Q1, 0)",0.836
1251,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 2, 3, 4, 5], [1]]","[[0, 2, 5, 6], [1, 3, 4]]","const(G0, Q4, 75)",0.826
1251,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 2, 5, 6], [1, 3, 4]]","const(G1, Q1, 0)",0.826
1252,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 2, 3, 4, 5], [1]]","[[2, 6], [0, 1, 3, 4, 5]]","const(G0, Q4, 75)",0.832
1252,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[2, 6], [0, 1, 3, 4, 5]]","const(G1, Q1, 0)",0.832
1253,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 2, 3, 4, 5], [1]]","[[4, 6], [0, 1, 2, 3, 5]]","const(G0, Q4, 75)",0.825
1253,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[4, 6], [0, 1, 2, 3, 5]]","const(G1, Q1, 0)",0.825
1254,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 2, 3, 4, 5], [1]]","[[4, 5], [0, 1, 2, 3, 6]]","const(G0, Q4, 75)",0.833
1254,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[4, 5], [0, 1, 2, 3, 6]]","const(G1, Q1, 0)",0.833
1255,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5], [0]]","[[0, 5], [1, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.857
1255,1,[6],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 5], [1, 2, 3, 4, 6]]","const(G1, Q1, 0)",0.857
1256,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5], [0]]","[[1, 5, 6], [0, 2, 3, 4]]","const(G0, Q4, 75)",0.854
1256,1,[6],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [6]]","[[1, 5, 6], [0, 2, 3, 4]]","const(G1, Q1, 0)",0.854
1257,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5], [0]]","[[0, 6], [1, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.852
1257,1,[6],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 6], [1, 2, 3, 4, 5]]","const(G1, Q1, 0)",0.852
1258,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5], [0]]","[[0, 2, 4, 5], [1, 3, 6]]","const(G0, Q4, 75)",0.854
1258,1,[6],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 2, 4, 5], [1, 3, 6]]","const(G1, Q1, 0)",0.854
1259,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5], [0]]","[[1, 2], [0, 3, 4, 5, 6]]","const(G0, Q4, 75)",0.853
1259,1,[6],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [6]]","[[1, 2], [0, 3, 4, 5, 6]]","const(G1, Q1, 0)",0.853
1260,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5], [0]]","[[0, 1, 2], [3, 4, 5, 6]]","const(G0, Q4, 75)",0.85
1260,1,[6],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 1, 2], [3, 4, 5, 6]]","const(G1, Q1, 0)",0.85
1261,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5], [0]]","[[0, 1, 4], [2, 3, 5, 6]]","const(G0, Q4, 75)",0.85
1261,1,[6],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 1, 4], [2, 3, 5, 6]]","const(G1, Q1, 0)",0.85
1262,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[1, 2, 3, 4, 5], [0]]","[[0, 1, 3, 6], [2, 4, 5]]","const(G0, Q4, 75)",0.852
1262,1,[6],"const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 1, 3, 6], [2, 4, 5]]","const(G1, Q1, 0)",0.852
1263,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 2, 3, 4, 5], [1]]","[[0, 3, 4, 5], [1, 2, 6]]","const(G0, Q4, 75)",0.829
1263,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 3, 4, 5], [1, 2, 6]]","const(G1, Q1, 0)",0.829
1264,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 2, 3, 4, 5], [1]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G0, Q4, 75)",0.829
1264,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[6], [0, 1, 2, 3, 4, 5]]","const(G1, Q1, 0)",0.829
1265,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 2, 3, 4, 5], [1]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G0, Q4, 75)",0.824
1265,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[1, 5], [0, 2, 3, 4, 6]]","const(G1, Q1, 0)",0.824
1266,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 2, 4, 5], [3]]","[[0, 1, 2, 4, 5], [3, 6]]","const(G0, Q4, 75)",0.851
1266,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 1, 2, 4, 5], [3, 6]]","const(G1, Q1, 0)",0.851
1267,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 2, 4, 5], [3]]","[[4], [0, 1, 2, 3, 5, 6]]","const(G0, Q4, 75)",0.855
1267,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[4], [0, 1, 2, 3, 5, 6]]","const(G1, Q1, 0)",0.855
1268,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr_mean, Q4)","const(DTUr_mean, Q4)","[[0, 1, 2, 4, 5], [3]]","[[0, 4, 6], [1, 2, 3, 5]]","const(G0, Q4, 75)",0.856
1268,1,[6],"const(MSEUr_mean, Q3)","const(DTUr_mean, Q4)","[[], [6]]","[[0, 4, 6], [1, 2, 3, 5]]","const(G1, Q1, 0)",0.856
