timestep,slice_id,tx_brate,tx_pckts,dl_buffer
185,1,0.175,34.0,0.0
185,2,0.2425,63.75,148.75
186,0,2.1375,89.0,0.0
186,1,0.15500000000000003,30.5,0.0
186,2,0.2,36.0,0.0
187,0,2.1475,89.5,0.0
187,1,0.14,28.0,79.0
187,2,0.22749999999999998,63.0,0.0
188,0,2.14,92.75,0.0
188,1,0.20500000000000002,39.0,79.0
188,2,0.22749999999999998,49.0,0.0
189,0,2.1525,102.0,183.25
189,1,0.195,37.0,0.0
189,2,0.225,53.75,0.0
190,0,2.135,89.0,366.5
190,1,0.16499999999999998,32.0,0.0
190,2,0.16499999999999998,30.5,0.0
191,0,2.1550000000000002,105.5,628.25
191,1,0.16,31.0,0.0
191,2,0.21250000000000002,53.5,0.0
192,0,2.15,95.0,366.5
192,1,0.2,39.0,0.0
192,2,0.255,47.5,0.0
193,0,2.1375,89.0,183.25
193,1,0.185,35.5,0.0
193,2,0.2525,55.75,39.5
194,0,2.1500000000000004,89.5,0.0
194,1,0.15500000000000003,29.5,0.0
194,2,0.24,45.0,0.0
195,0,2.14,100.25,366.5
195,1,0.2,39.0,79.0
195,2,0.175,42.25,0.0
196,0,2.1475,89.5,183.25
196,1,0.175,33.5,0.0
196,2,0.215,43.75,0.0
197,0,2.1500000000000004,96.0,366.5
197,1,0.18,34.5,0.0
197,2,0.2,41.25,0.0
198,0,2.14,95.5,1512.75
198,1,0.175,34.0,0.0
198,2,0.22500000000000003,63.5,0.0
199,0,2.1475,95.25,366.5
199,1,0.155,30.5,0.0
199,2,0.20500000000000002,42.25,0.0
200,0,2.1525,103.0,1462.75
200,1,0.19,37.0,79.0
200,2,0.23249999999999998,49.0,0.0
201,0,2.14,103.5,0.0
201,1,0.17,33.0,0.0
201,2,0.25,43.75,158.0
202,0,2.1475,97.0,366.5
202,1,0.165,31.5,79.0
202,2,0.265,56.0,0.0
203,0,2.1475,104.5,718.75
203,1,0.17,33.5,0.0
203,2,0.22999999999999998,62.0,0.0
204,0,2.1500000000000004,90.0,0.0
204,1,0.2,37.5,0.0
204,2,0.23249999999999998,53.75,0.0
205,0,2.1375,98.75,0.0
205,1,0.175,33.5,0.0
205,2,0.23249999999999998,42.25,79.0
206,0,2.1525,105.75,598.25
206,1,0.16,30.5,0.0
206,2,0.22749999999999998,50.0,0.0
207,0,2.1500000000000004,89.5,549.75
207,1,0.165,32.0,79.0
207,2,0.235,44.0,0.0
208,0,2.1475,94.0,0.0
208,1,0.15,29.5,0.0
208,2,0.25,44.0,0.0
209,0,2.1375,95.0,366.5
209,1,0.16,30.5,0.0
209,2,0.24,43.75,79.0
210,0,2.1500000000000004,97.75,549.75
210,1,0.19,37.0,0.0
210,2,0.235,42.0,118.25
211,0,2.1500000000000004,96.75,183.25
211,1,0.15,29.5,0.0
211,2,0.1825,42.0,0.0
212,0,2.135,105.75,0.0
212,1,0.16999999999999998,32.0,79.0
212,2,0.2225,61.0,79.0
213,0,2.145,89.75,366.5
213,1,0.16999999999999998,32.5,79.0
213,2,0.21,35.5,79.0
214,0,2.1475,89.5,549.75
214,1,0.19,37.0,0.0
214,2,0.215,49.75,0.0
215,0,2.1500000000000004,102.25,0.0
215,1,0.175,34.0,0.0
215,2,0.21500000000000002,53.25,0.0
216,0,2.14,92.0,0.0
216,1,0.18,34.0,0.0
216,2,0.21000000000000002,49.5,0.0
217,0,2.145,102.0,366.5
217,1,0.15000000000000002,29.0,0.0
217,2,0.2525,50.75,79.0
218,0,2.1475,89.5,549.75
218,1,0.16499999999999998,32.0,0.0
218,2,0.195,45.0,0.0
219,0,2.1475,90.25,0.0
219,1,0.22,42.0,79.0
219,2,0.2175,44.75,158.0
220,0,2.1525,107.0,366.5
220,1,0.19,36.0,79.0
220,2,0.2425,55.25,0.0
221,0,2.145,108.25,183.25
221,1,0.18,34.0,0.0
221,2,0.2225,58.0,79.0
222,0,2.145,102.25,535.5
222,1,0.2,39.0,0.0
222,2,0.2675,61.25,79.0
223,0,2.1,105.75,1525.0
